"gene"	"protein_id"	"gene.y"	"product"	"Amean"	"Fstat.ANOVA"	"rawP.ANOVA"	"FDR.ANOVA"	"FC.temp.A.42vsA.37"	"rawP.temp.A.42vsA.37"	"FDR.temp.A.42vsA.37"	"FC.temp.N.42vsN.37"	"rawP.temp.N.42vsN.37"	"FDR.temp.N.42vsN.37"	"FC.nitr.A.42vsN.42"	"rawP.nitr.A.42vsN.42"	"FDR.nitr.A.42vsN.42"	"FC.nitr.A.37vsN.37"	"rawP.nitr.A.37vsN.37"	"FDR.nitr.A.37vsN.37"	"FC.both.N.42vsA.37"	"rawP.both.N.42vsA.37"	"FDR.both.N.42vsA.37"	"FC.both.A.42vsN.37"	"rawP.both.A.42vsN.37"	"FDR.both.A.42vsN.37"	"AMS.37.1"	"AMS.37.2"	"AMS.37.3"	"AMS.42.1"	"AMS.42.2"	"AMS.42.3"	"NMS.37.1"	"NMS.37.2"	"NMS.37.3"	"NMS.42.1"	"NMS.42.2"	"NMS.42.3"
"MCA_RS13495"	"WP_041361340.1"	NA	"hypothetical protein"	4.73774169977745	0.909523032437803	0.467727179478809	0.542284608317748	-1.20153341312404	0.324853344880945	0.543885900465485	1.25852044860812	0.22327066405239	0.33206105175298	-1.22665969465571	0.275804799025413	0.757244319995187	1.23274154738322	0.264977942983304	0.413202108518438	1.02091184586065	0.909606714346239	0.963642606110721	1.02597358834827	0.888151713731695	0.927082716142311	4.55315797037271	5.05267986222922	5.0100538907816	5.16840601330468	4.54586967438997	4.10698573004062	4.61553724954182	4.48819247667262	4.6065509152047	4.82989457376891	4.94703094326182	4.92854109776079
"MCA_RS13500"	"WP_041361341.1"	NA	"hypothetical protein"	2.0024774313459	0.482196307181515	0.701329678931876	0.761049343899957	-1.25410035921798	0.493486739100256	0.679202470942397	1.10672748520362	0.757003010937844	0.828877304034109	-1.45004391497177	0.269645973700903	0.757244319995187	-1.04473986625955	0.893566782959529	0.925294657806846	1.1562423248774	0.658544647422921	0.854063664698208	-1.31020864156544	0.415986405505997	0.525046511818431	1.78799548783725	1.73179211006962	2.52819363382695	2.64243108423099	1.49536781709947	0.930223917675819	2.19053229306594	2.23274283462456	1.81413739878095	2.04740339089999	2.34848846528592	2.2804207427533
"MCA_RS13505"	"WP_010961963.1"	NA	"nicotinate phosphoribosyltransferase"	7.08181013625958	4.3586743517624	0.0297182250156153	0.0664225324040981	1.21348212013446	0.170605739500352	0.384719113683692	1.33011487593469	0.0535665123434994	0.113068372195944	1.20621527797809	0.183145230642592	0.667643611224736	1.32214958770104	0.0579741281716704	0.151191341998862	1.00602449851949	0.96451467519146	0.981280226161042	1.60440488481836	0.00430389168616693	0.0144080612407774	6.72415542888681	7.31712659949245	7.29044872263349	7.3655699446691	7.37572072884921	7.42789863192726	6.63264119996053	6.71247780812624	6.77795550612813	6.80327017569669	7.21234789358468	7.3421089951604
"MCA_RS13510"	"WP_010961964.1"	NA	"nicotinamidase"	5.93422801581926	4.82421007332842	0.0221722778525079	0.0545848366287795	1.20170804029982	0.169561163302289	0.384076929272474	1.41182072941084	0.0185837102564861	0.0517703834623179	1.11738422809876	0.393546507373475	0.832288256127827	1.31275331698119	0.052124546279554	0.143080932447139	1.07546536820601	0.572252234621278	0.801256303804669	1.57754621594655	0.00384055088338225	0.0132518666999982	5.69364108568077	5.98459894002584	6.14135527862511	6.3201625457885	6.0111154443579	6.28357660472542	5.55262184890499	5.51851334201471	5.57067259047085	5.79539087414559	6.30996135162093	6.02912628347047
"MCA_RS13515"	"WP_010961965.1"	NA	"hypothetical protein"	5.51720723419609	12.418412446697	0.000745698673295697	0.00970688444680622	1.38599349588456	0.0394158881886947	0.198585363581912	1.78576151570695	0.00161559000091609	0.012189264857658	1.2844282910587	0.100690145257735	0.554535891327181	1.65490142534472	0.00412888139950749	0.0414665473003517	1.07907425080317	0.596787973408389	0.818671836974239	2.29368261185787	9.70823389296469e-05	0.00243347714027784	5.68575825380707	5.72392170786412	5.25146473448202	6.08727061415848	5.9087422915203	6.07789325234331	4.68966515806608	4.90935543230194	4.88188825058208	6.02901724121977	5.56354570090391	5.39796417310399
"MCA_RS13520"	"WP_010961966.1"	NA	"DUF4410 domain-containing protein"	6.54740670960091	0.515932160116307	0.679766032565139	0.742000703676526	-1.03978005757267	0.818348344721296	0.892502887285038	1.06039936017918	0.730288589479393	0.810155556653621	1.09230542987877	0.605028139751483	0.934343354310717	1.20435642321214	0.286047865926072	0.436190637181386	-1.13575740276629	0.458859449748424	0.725610381171517	1.1582799789637	0.394545634362005	0.505558474448653	6.28414448456287	6.80484876652285	6.93437351237096	6.99758649107209	6.4957263104536	6.36121879050523	6.41998372439487	6.44557412804056	6.35302167018311	6.32702483312488	6.90568335008513	6.23969445389477
"MCA_RS13525"	"WP_143708622.1"	NA	"hypothetical protein"	5.39074747475831	0.598362807235566	0.629244772341625	0.69526389599714	1.02570856751681	0.890397659339481	0.936399480158338	-1.09026356536794	0.640539082931344	0.742823885671368	1.23872303018717	0.259326566496307	0.757160588804907	1.10769126232148	0.581287164668583	0.696024758105523	-1.20767542498553	0.316958970193613	0.610247424077225	1.13616841792665	0.492919602725984	0.599571746779706	5.24844022516183	5.53329400369257	5.6778839820896	5.83882553358342	5.44641719505643	5.28423811980825	5.22971316106839	5.5166191691386	5.27061840007384	4.66066033526922	5.67376336994463	5.30849620221299
"MCA_RS13530"	"WP_010961968.1"	NA	"hypothetical protein"	6.85325350320404	12.8768352037448	0.00064105082860906	0.0090432891310292	1.26390172395286	0.206488934240891	0.426871748147376	2.14273500528217	0.00112122281577028	0.0100413207317556	1.2913647331548	0.170724234598269	0.653178748670375	2.18929396635656	0.000914340713980755	0.0218306237812148	-1.02172875365345	0.904156189560801	0.96227758193671	2.76705241831765	0.000113609989644994	0.00267041817006435	6.5344908281223	7.52466610650854	7.11829880397607	7.43529971071484	7.41854003720143	7.33726885937351	5.87964340669	6.11406931816422	5.79234595970223	6.59604574875109	7.2200441816744	7.26832907756986
"MCA_RS13535"	"WP_010961969.1"	NA	"DUF29 domain-containing protein"	5.58704423256472	9.25517031265302	0.00241188396745986	0.0159390198077915	-1.80073003906574	0.00745735273848921	0.12150863624455	1.53512566581115	0.036287887075704	0.0848582586743333	-1.0825375929032	0.667749346501258	0.945376292229425	2.55358051146599	0.000288796882470805	0.0114619098350232	-1.66343418544612	0.0163827473439553	0.164532691040451	1.41808069842099	0.0781300353884733	0.136975952215745	5.963366395744	6.84058033550575	6.15863715016614	5.85579585188226	5.33997567366535	5.22106661917722	5.12325160514725	4.97428282831155	4.80748480909284	5.27655312588137	5.73520706725871	5.74832932894415
"MCA_RS13540"	"WP_010961970.1"	"pntB"	"Re/Si-specific NAD(P)(+) transhydrogenase subunit beta"	8.58938887221831	3.08766994551346	0.071945996344017	0.125049975307395	-1.38215599646315	0.295397371059425	0.51639206133904	1.72814842767851	0.0902752736039347	0.169015373358478	1.01185111244627	0.968815512855276	0.990681711652088	2.41687793218912	0.012177890465202	0.0674006236878791	-1.39853608259553	0.279054491513151	0.576614372368123	1.74862890901877	0.0843851638028127	0.145885707360085	8.21660563066339	10.053881955493	9.16566593542483	9.10750544881675	8.5738948757426	8.35399183474298	7.85947157363278	7.8447520884102	7.91249603071921	7.99354512744614	9.24604421587413	8.74481174965365
"MCA_RS13545"	"WP_010961971.1"	NA	"Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha"	10.1047266147011	4.46757023107355	0.0277127441778155	0.0632529057031587	1.11263369504984	0.710179195446993	0.82432969758543	1.90098390261547	0.0423748433433397	0.0954850667610322	1.33836691498668	0.320011340571609	0.780220575525475	2.2866590976906	0.013082640278638	0.0698585351498399	-1.20288188371532	0.522785448833207	0.762405453628488	2.54421396118282	0.00663168628916516	0.0197195142304293	9.46213820732595	11.2084238722496	10.6229359518841	10.57597189605	10.6288269722851	10.5506352691502	9.25720650550467	9.27145543099749	9.18511219411928	9.39851890665231	10.4839823194195	10.6115118507745
"MCA_RS13550"	"WP_010961972.1"	"ubiH"	"2-octaprenyl-6-methoxyphenyl hydroxylase"	9.91146246628502	1.29759993073378	0.324030229455223	0.39983062894129	1.00396215376664	0.972775698568835	0.984447931111683	-1.24775023824034	0.0765779511310705	0.148885208833677	1.0953164604011	0.43854231348475	0.861240071644085	-1.14368227068173	0.260884422336952	0.408288159415881	-1.0909937753049	0.458154995874815	0.725610381171517	-1.13916870909017	0.274389558692356	0.380532021725614	9.61881830897852	10.0133890556537	10.0468687913525	9.92387874124316	9.88940433737373	9.88290773303573	10.0637342765601	10.0615895009938	10.1348113052901	9.91275809869518	9.8975356520913	9.49185379415236
"MCA_RS13555"	"WP_041361609.1"	"pepP"	"Xaa-Pro aminopeptidase"	8.97646591850458	2.45713656243137	0.117704209284438	0.180483754681345	1.21093355137041	0.0703313336608667	0.248020893490499	-1.07953899069034	0.439900064106747	0.564867440489316	1.02298051961317	0.816337057555947	0.958517575250071	-1.27788355572382	0.0261753189538551	0.0991132863758333	1.18373080244804	0.105092634682879	0.375364345167811	-1.05528792581364	0.584430293285142	0.683182107379137	8.65039893674432	8.60458665743744	9.01949932933178	9.00048392708313	9.00204408317198	9.10031601602175	9.13347188808381	9.06127679887123	9.14100537632034	9.0485668879604	8.96841942730248	8.98752169372631
"MCA_RS13560"	"WP_010961974.1"	NA	"YecA family protein"	8.59205600651402	2.46558482883865	0.116899675407701	0.17943153619006	1.22856384922899	0.0603756810771723	0.233647796433199	1.18626013978288	0.110388020588011	0.196713787569587	1.02139650276861	0.833535761635422	0.963091034301042	-1.01396608211457	0.890423633456002	0.923300813768224	1.20282754630433	0.0872292978425634	0.352486978681123	1.21164195814804	0.07691461467669	0.135392934599188	8.39420970899507	8.38502822737809	8.55937104989404	8.55981254588272	8.70580519471825	8.9639097578931	8.49500144736919	8.41832730029043	8.48530842053218	8.69477113419733	8.59542477018919	8.84770252082862
"MCA_RS13565"	"WP_010961975.1"	NA	"cell division protein ZapA"	8.39691984486119	4.33465582955721	0.0301832026742512	0.0670173160402663	-1.08558975623158	0.429908679126311	0.635435196778802	1.09041622464064	0.406165652164607	0.532138411669656	1.16983167249665	0.145822363600043	0.61242658251489	1.38478202290618	0.00775825152449326	0.0554475065233528	-1.26995728017762	0.0362008130364545	0.242377629005666	1.27560343578884	0.033472785673371	0.0687359234579108	8.70504207518616	8.6135643833902	8.57184148660674	8.32210239467888	8.41874204504673	8.79416646803982	8.15513883742309	8.19018074034947	8.13615166433777	8.21710571153494	8.24984712723251	8.38915520450794
"MCA_RS15820"	NA	"ssrS"	NA	12.2839751068375	2.21288629520922	0.143982029647123	0.211783460678818	1.70502815119929	0.102974841452165	0.30002180031164	1.73394901162452	0.0937718141361853	0.174164061405419	-1.08239247208095	0.796758278866348	0.957027452209874	-1.06433904524976	0.839172626819835	0.889001249439245	1.8455096355442	0.0658615518428809	0.318086125381302	1.6019596000062	0.144603684665384	0.225260901689835	10.8701546002028	12.3248914016317	12.3490498506875	12.8101969611086	11.9070635284599	13.1362220409839	11.872817992309	11.5162519047276	12.4248993393502	13.0219965062063	12.5413456156053	12.6328115407769
"MCA_RS13570"	"WP_041361342.1"	NA	"5-formyltetrahydrofolate cyclo-ligase"	6.49514771404384	3.74881741860261	0.0446760450303495	0.0888567185162745	1.67771585866821	0.0175455735958269	0.151181036125406	1.39566708395774	0.0995771731300832	0.181611921089258	1.16588831229325	0.42527046923982	0.859469146229622	-1.03104975900828	0.871969664426093	0.911959997311841	1.43900221057042	0.0753794923807662	0.32734340643797	1.62719194103874	0.0235596012264861	0.0522341158771435	6.39948676114284	6.01910376855869	6.08009173742751	6.28374243823086	7.11270474309358	7.34173028200273	6.09597822750171	6.41945490886479	6.11559100960481	6.57388901610589	6.45615363557487	7.04384604041788
"MCA_RS13575"	"WP_010961977.1"	NA	"response regulator transcription factor"	7.02512077393975	18.3868904723252	0.00013569800305587	0.00434786701008241	1.34408665596946	0.065438493985147	0.239530339671236	2.20435825522212	0.000195422609445803	0.00575453179076816	1.24825551322212	0.153236713274092	0.625761035875056	2.04719117846834	0.00043120086747529	0.0148094601224357	1.07677205646781	0.618941660813216	0.831313215092899	2.75160234519769	2.26428112000321e-05	0.00110767171564028	6.71150535559843	7.46242294674883	7.27666412349387	7.320617410712	7.58210849313055	7.82774498569512	5.97874481293502	6.2479640038264	6.12294610167919	7.11333783282269	7.25192760483642	7.40546561579849
"MCA_RS13580"	"WP_017365546.1"	NA	"DUF2934 domain-containing protein"	5.94863831854815	9.0104681669159	0.00267103693088337	0.0165841201055587	3.03475584656577	0.0157603850786197	0.145292546940588	4.27719659386072	0.00330847897780033	0.017588207375927	1.55569303902891	0.28046941173147	0.757244319995187	2.19259976882725	0.0688310797261978	0.167279378853813	1.9507420618531	0.114099176588823	0.384514225104334	6.65400496762727	0.000496717240295789	0.00463551812251424	5.30004918764543	5.8619957148315	5.60914930940763	6.03476359103843	8.08446873016543	7.45670324923298	4.67228231688729	4.46676972897105	4.23421469473107	6.16100916581367	5.68567045977054	7.81658367408283
"MCA_RS13585"	"WP_041361611.1"	NA	"pyridine nucleotide-disulfide oxidoreductase"	8.56538834560711	15.3755981749168	0.000300236833619399	0.00638124172806247	4.24747430558975	0.00140081923351375	0.0936700014469914	4.21704922181084	0.00145130796931175	0.0114820530213604	2.18896561976629	0.0424754217578072	0.405119352803236	2.17328583983615	0.0440760545679474	0.131447949168932	1.94040247468265	0.078294637294283	0.33258355460894	9.23097576340609	4.38327356764088e-05	0.00166180859133185	7.58608742214319	8.31698303794131	8.35078217054694	9.00742442243254	10.7547013364525	10.7515425320017	7.11263492015477	6.87099030846363	6.91059359277581	8.48791966676204	8.641812014122	9.99318872348886
"MCA_RS16120"	"WP_143708559.1"	NA	"hypothetical protein"	7.18124182075004	17.6910334013812	0.000161426449433282	0.00449180202872609	3.58448919859582	0.00143766658573406	0.0936700014469914	4.36822451816245	0.000492385136744312	0.007336854756524	1.8720846633753	0.0624867218429019	0.466562035722272	2.28140905818195	0.0197113189629321	0.0837993878906584	1.9147046438237	0.0549279861847667	0.290650583387395	8.17768612663189	2.43872930370762e-05	0.00117407396478496	6.36758993169375	6.8745293205398	7.10988301306123	7.75372135188803	9.11680956776179	9.0067739801188	5.79748333587322	5.44771216698118	5.53703132433078	7.19289682670571	7.27032953220773	8.70014149783845
"MCA_RS13590"	"WP_041361343.1"	NA	"hypothetical protein"	7.00270005563482	17.7080824429618	0.000160730631842752	0.00449180202872609	3.89820590834086	0.00248141487275556	0.105485021005148	5.33097580196188	0.00055711596121953	0.00758123946914266	2.21754130221755	0.0433562774023423	0.408383817892249	3.03258968354606	0.00877137441813748	0.0582135199348162	1.75789551447932	0.134236315805124	0.410580100574483	11.8216590219728	2.05193313828439e-05	0.00103829295630964	6.27939047827544	6.92333398560624	6.92329372139918	7.35507689682519	9.36666420357268	9.29270797783238	5.39103500237782	5.02179785188586	4.91153439752496	7.16432558846481	7.07763553046039	8.32560503339295
"MCA_RS13595"	"WP_010961979.1"	NA	"hypothetical protein"	6.46046862423289	11.7356232394076	0.000941518794315482	0.0107010506904555	4.36604225483137	0.00411401470657767	0.105485021005148	4.82476719734759	0.00268911578741762	0.0157750095780323	2.08136315064229	0.100252166187551	0.554535891327181	2.30004477026639	0.0662266030767837	0.163546472412437	2.09768403629325	0.0971024110551859	0.364946236344955	10.042092654987	0.000149649038573243	0.00308765669382752	5.44124390715255	6.06251856591502	6.38254724631197	6.78056127242054	8.79203443185877	8.69269229376889	5.02582943421525	4.67979850940871	4.57569594544748	6.46030813604947	6.34604705962903	8.28634668861697
"MCA_RS13600"	NA	NA	"hypothetical protein"	7.587912281581	12.9271972971445	0.000630646742313859	0.00893809144597165	3.84325467330234	0.0028841034664233	0.105485021005148	4.26532050601452	0.00173947986570144	0.0126519003181594	1.87092910587397	0.10376785159513	0.554535891327181	2.07639434774348	0.0629164815587003	0.158888999639915	2.05419577964555	0.0663039507659458	0.318285538275828	7.98011228058367	0.000106156799879897	0.00255655626651105	6.54838898228398	7.38387412932567	7.38635738194587	7.79906948658984	9.98154998810691	9.36498675815979	6.17608579205981	6.06501496482503	5.91527833982371	7.51264378649589	7.98421924445655	8.93747852489889
"MCA_RS13605"	"WP_010961981.1"	NA	"multidrug transporter"	4.77676433039703	10.2314219601318	0.00163384178448026	0.0135477271516297	1.39088594776545	0.0576051516952731	0.226904448171121	1.52191331578198	0.0207315576027052	0.0563430234847715	1.54302904990034	0.0176972656934249	0.265071179202186	1.68838894479777	0.00631008163433344	0.0514475204218638	-1.1093857496938	0.518578774696483	0.76028645276347	2.34835645768175	0.00019076486724065	0.00331487752578503	4.53093036952164	4.88941164550125	5.23200417325207	5.42537205545618	5.08159468621467	5.57339181910029	4.3192016592987	3.90544981745755	4.16075284755776	4.69435738501616	4.64250048938391	4.8662050170042
"MCA_RS13610"	"WP_010961982.1"	NA	"ankyrin repeat-containing protein"	7.07033131661049	7.14993772914269	0.00621155449895531	0.0252914702236328	-2.06738118489698	0.00349554529943535	0.105485021005148	-1.35081031760317	0.153661995923975	0.251131564832274	-1.70793097356302	0.0196566886285732	0.276012669492882	-1.11594842678126	0.587315831264181	0.699004024080901	-1.21045944882894	0.351294259894369	0.648381962707872	-2.30709078084296	0.00134309135310221	0.00726855011614631	7.58820331997744	7.42179711636254	7.0748101226016	6.96621475863226	6.2411205450432	5.73406200064675	7.4921290247415	7.53734401519247	7.53014858398692	7.42001144215526	7.0714092175572	6.76672565242877
"MCA_RS13615"	"WP_010961983.1"	"argB"	"acetylglutamate kinase"	7.81764285315035	6.63921864303496	0.00802249758188131	0.0286172519052325	-2.10999773147806	0.00774945633022541	0.12150863624455	-1.51902661856853	0.096186887055226	0.177256266166121	-1.75776056536931	0.0320013589746247	0.355329890606936	-1.26544453012073	0.327639111985711	0.480526802056413	-1.20038973057445	0.443559778008537	0.720970935581141	-2.67008508786606	0.00131356996339659	0.00721749583148885	8.31640077371726	8.08244363860315	7.80490919234179	7.75558418694902	6.85054613656697	6.36589893760064	8.4042305840181	8.40290039383083	8.4155554347213	8.23648717532481	7.9144671215311	7.26229066259918
"MCA_RS16125"	"WP_041361614.1"	NA	"phosphomannomutase/phosphoglucomutase"	9.217887499227	6.78071845645053	0.00746473716050119	0.0278020053828003	-1.59417251334154	0.010814208604988	0.132256027011809	-1.52960302791761	0.0175707704653355	0.0494361287767741	-1.23695238344358	0.190175466122295	0.67664873037785	-1.18685154540728	0.284627217180193	0.434679934394524	-1.28879052636083	0.123943679341607	0.395892753811032	-1.89204611110521	0.00151964393881134	0.00768779242570163	9.59428902396864	9.46878877456335	9.18434924650777	8.97592583079896	8.90218120298773	8.35089673429298	9.63411015159352	9.70261420437213	9.6521211593069	9.37204154424431	9.13196210436944	8.64537001371834
"MCA_RS13625"	"WP_010961985.1"	NA	"dUTP diphosphatase"	7.18588564224974	2.14368372426671	0.152616359238158	0.220947693350517	-1.05609681266161	0.646770759716454	0.783513976506043	-1.32728390148822	0.0326028358755458	0.0781801351399568	1.07727717112766	0.533712237378706	0.902816071371787	-1.16662865188711	0.21035588403597	0.35152032852953	-1.13770898678104	0.289194342065601	0.585632621440438	-1.23207280081769	0.0990943167310827	0.166235101020671	7.36451915660079	7.12495728266936	7.10007668316751	7.17231411832683	7.16805181613836	7.0129609090403	7.35549119977092	7.41175577243425	7.48934238519975	7.13926086558534	7.23480825026413	6.65708926779933
"MCA_RS13630"	"WP_010961986.1"	"coaBC"	"bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC"	8.74537159934568	0.707539225147002	0.567322269539204	0.639423427540842	1.14525600650521	0.218753465924075	0.440850008071574	-1.06911872992556	0.533554830125896	0.651216016004766	1.11390523163076	0.321815691309233	0.781150086992108	-1.09920899224247	0.382492199541954	0.534157814467736	1.02814492111555	0.794459940014153	0.918114238900327	1.04189104582268	0.700640280476831	0.784727463325786	8.77425891544541	8.56126957023458	8.62145170736625	8.81105313935333	8.80982658994412	8.92311085181244	8.6420697765386	8.82218403453778	8.90212351646402	8.68837504915011	8.92779618521928	8.46093985608231
"MCA_RS13635"	NA	NA	"JAB domain-containing protein"	6.09580361070861	10.9638921331116	0.00124070294095908	0.0120610641664387	1.40512702901953	0.0525674043668347	0.220216764426256	1.94708875334974	0.0013533319159138	0.0111185291815039	1.20690409998085	0.254940074821417	0.755121685035707	1.67241064395734	0.00727723311580971	0.0545085647796235	1.16424082828273	0.352302497376384	0.648381962707872	2.34994939944442	0.000198944878271788	0.00338988660560862	5.78367880405016	6.5257929538257	6.00181836321069	6.42354198666062	6.6872973750354	6.67255244436411	5.27438682377974	5.23264043866568	5.57847546723097	5.96050780161851	6.55277213378699	6.45617873627479
"MCA_RS13640"	"WP_010961987.1"	NA	"YchJ family protein"	4.54189528486484	5.98223897412452	0.0113529998885373	0.0349935453881441	1.21666172266121	0.201344119238699	0.42016775912264	1.67606334841992	0.00432782230953789	0.0204459268922561	1.02522080249991	0.866089824168061	0.967303419072808	1.41233588523624	0.0357036600382293	0.116064225807895	1.18673140429309	0.26044326543028	0.562286552257289	1.71833501110776	0.00320225510494282	0.0116456111909971	4.26459492512327	4.67181778085021	4.66539441657096	4.74199568784109	4.79274231832326	4.91585341869874	3.96672617939909	3.95943660597738	4.1813946329454	4.48952294984894	4.76259749989269	5.09066700290704
"MCA_RS13645"	"WP_010961988.1"	NA	"glutaredoxin"	6.58916368763123	7.85638911686555	0.00444045831535164	0.0209309790619832	-1.56167192763088	0.00765159982073169	0.12150863624455	-1.60815396256982	0.00523680450739612	0.0230035680056779	-1.08135418321461	0.579242600808668	0.924406942585697	-1.11353990803698	0.448684353487792	0.590138614106016	-1.44418170463668	0.0212244181302203	0.190454615943664	-1.73898401467802	0.00194315141962496	0.00874418138831232	6.94105488517902	7.00285932649136	6.58721966240856	6.559539156056	6.24279364742674	5.79952684861796	6.99394338881503	7.01715126503771	6.98549901116005	6.23309097261273	6.46912910044237	6.23815698732727
"MCA_RS13650"	"WP_010961989.1"	NA	"zinc-dependent alcohol dehydrogenase family protein"	7.49739670899513	2.62461751789676	0.10288086494393	0.163114303907444	-1.01893394787174	0.862960876963986	0.920309542838175	-1.18348583406709	0.140835400318752	0.235476168228653	1.28153024038986	0.0394052175195409	0.38062428260117	1.10334625862826	0.374095543011289	0.526606342887572	-1.30579466715747	0.0288160956050741	0.211400849664524	1.08284375148441	0.469135921233063	0.576301842486789	7.69541098922321	7.7473158674171	7.4648689232709	7.64450468471433	7.71400677770265	7.46790272088242	7.45148356590348	7.49203218695108	7.538423175903	7.10709641503544	7.52018255639461	7.12553264454332
"MCA_RS13655"	"WP_010961990.1"	NA	"C40 family peptidase"	6.55941784006717	1.89523964892013	0.1889021456737	0.260309044901559	1.13576694007632	0.277210856417346	0.497209064171385	1.02763278691831	0.811132846191764	0.86564599665715	1.23820259472524	0.0813365660341163	0.521551384316014	1.1203157428596	0.329531702329279	0.482136832206804	-1.09019073459035	0.454417617140233	0.725610381171517	1.27241758318698	0.0533845153195785	0.100381422792487	6.57656525367879	6.68259641678685	6.49770619760821	6.73973608468635	6.79878788049273	6.76934437337812	6.30625941925116	6.53811414210448	6.42077813720577	6.1301522763559	6.61324775997284	6.63972613928481
"MCA_RS13660"	"WP_010961991.1"	"cmoB"	"tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB"	6.59906176930247	7.64613206307303	0.00489672321302873	0.0221744643358867	-1.04254227193121	0.875139109741421	0.928075846099906	-2.63802290437201	0.00324073348952998	0.0173767980546601	-1.08536823973743	0.757736184854917	0.954900081299931	-2.7463886627843	0.00247707032546287	0.0333909079872394	1.04107839936973	0.879312789800576	0.951532564274083	-2.86322627610527	0.00188099305466232	0.00858097333030463	7.21768648769473	5.52979613247795	5.95807120672202	6.29330046967796	6.29318209710636	5.93875361480094	7.66746119951814	7.82747477547206	7.5832252726351	6.82422186614858	6.10688057092802	5.94868753844773
"MCA_RS13665"	"WP_010961992.1"	"hemF"	"oxygen-dependent coproporphyrinogen oxidase"	7.66342201309169	2.47200105936361	0.11629290245624	0.178926213309148	-1.17716950769427	0.139138210812781	0.344431929660668	-1.06999981214075	0.52197709148309	0.641473467774803	1.11029466935177	0.328393495838587	0.785502738863118	1.22150024185655	0.0763573802141658	0.178835470416652	-1.30700502931639	0.0239501863450553	0.196816407853295	1.03765875166875	0.724670600665314	0.804217318630771	7.61769293356055	8.00792825252914	8.04732554280448	7.6046071392971	7.57570618158391	7.78666717508602	7.68036383019153	7.48357244885958	7.64304800206838	7.47823716632368	7.485268191925	7.55064729287088
"MCA_RS13670"	"WP_010961993.1"	NA	"ABC transporter substrate-binding protein"	9.96956434283683	0.173325882452188	0.912200743312942	0.928113000492503	1.02576638761958	0.894020579332559	0.939012565703086	1.11834431324233	0.561047782483954	0.674993226606042	1.00655566906161	0.972693283551223	0.991990157703719	1.09739978034293	0.628231492318598	0.731730459371085	1.01908559968261	0.921122487267147	0.969383936114246	1.12567580845689	0.538777754142679	0.644112309150471	10.2647800534268	9.63537070374014	10.0611260847894	9.56226742922331	10.0998174777665	10.4092985435959	10.0477382161679	9.78286673707068	9.72840431227199	10.2540023689672	9.52889213320624	10.2602080538159
"MCA_RS13675"	"WP_010961994.1"	"hemB"	"porphobilinogen synthase"	9.21457309322727	7.31806791634654	0.00572407977937353	0.0240126334313139	1.50537045189171	0.00777206575385513	0.12150863624455	1.4816478881038	0.00972854123686833	0.033227892696564	1.13071462458655	0.350352405757933	0.79504937689503	1.11289612032803	0.41385145543341	0.5621188823688	1.33134428365792	0.0441454348718652	0.262378295702674	1.67532093556673	0.00177010610237947	0.0082723140346948	8.7313020485353	9.0103514741394	9.26555326551892	9.42628909475755	9.54387862523643	9.80739474511712	8.89384051867679	8.80870197374919	8.84170748991615	9.16780778835977	9.41235859189583	9.66569150282479
"MCA_RS13680"	"WP_010961995.1"	"aroE"	"shikimate dehydrogenase"	8.14523661741746	4.39767437176561	0.0289809985961278	0.0650624491058887	1.42769489240115	0.0132212226625788	0.139029254174785	-1.05611426913273	0.659856533992667	0.757798132374009	1.02898838388486	0.817219258041666	0.958517575250071	-1.46533135985477	0.00899801180942545	0.0589437793045084	1.38747425603679	0.0201896097379872	0.186284410928386	-1.02636170210732	0.833280679056521	0.884923074082083	7.76082328414844	7.50074540465283	8.02110942984724	8.22901376188277	8.25568278609869	8.33904466790507	8.23494049293907	8.38211452267764	8.31930393075639	7.92210351475106	8.32147346856035	8.45648414478994
"MCA_RS13685"	"WP_010961996.1"	NA	"hypothetical protein"	5.65733288704505	23.4217907095572	4.44662531770116e-05	0.00224776909809794	1.96624112704264	0.0013039169962695	0.0919716337136135	3.03415642546619	2.20636466575318e-05	0.00281791749753424	-1.48978508388808	0.0283676749320584	0.342785490314475	1.0358039658681	0.827943194027551	0.881415130742564	2.92927670239541	2.9570421939622e-05	0.00298956965809579	2.03664035724372	0.000900988482154544	0.00587175942507568	4.55944631621965	5.36552891663626	5.19059811878988	6.28300457549336	6.12798338131157	5.63090616067594	4.94391318567859	4.99075058722315	5.02865661667155	6.56723571921935	6.56491060583952	6.63506046078172
"MCA_RS13690"	"WP_041361344.1"	NA	"hypothetical protein"	7.92993277300074	28.9816864719157	1.61047726857331e-05	0.00125245578348278	1.63078599249459	0.00116500220142531	0.0901460710695569	2.48389683399737	5.92435271484507e-06	0.00211059501342206	-1.40694608391482	0.0113793216662131	0.214044733926302	1.0825778237428	0.495473292709696	0.631319956862512	2.2944279658434	1.39847339315264e-05	0.00192798627337817	1.76545275074503	0.000372158608764098	0.00435663484129649	7.31706152557095	7.43650473503629	7.69430862582078	8.37603306281751	8.20994307946058	7.97860115438705	7.40536203632611	7.36356905215367	7.33553157697097	8.48615720185255	8.65984402212313	8.89627720348934
